date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-92,240,0,3,1,0,60,0,1,120,1,61,69,5,3,2,0,0,1,22,239,261,11,6,5,0,0.454545455
-36,268,0,2,0,0,120,0,1,353,5,220,81,84,40,55,0,0,2,25,838,838,11,6,5,0,0.545454545
-53,241,1,2,1,0,60,0,0,491,3255,1189,1243,1064,174,96,89,26,1,241,7465,7706,11,4,7,1,0.090909091
-71,262,0,2,1,0,120,0,1,312,697,288,130,34,18,1,0,13,1,139,1362,1501,5,5,5,0,0
-86,268,1,3,0,0,90,0,1,67,594,205,124,94,21,20,119,7,53,686,1253,1253,4,4,7,1,0.25
-28,269,1,2,1,1,60,0,0,36,48,36,10,1,14,5,165,7,53,34,267,301,3,3,7,1,0
-32,262,0,2,0,0,60,0,0,13,327,202,43,30,19,2,0,13,1,37,601,638,5,5,5,0,0
-59,269,1,3,0,0,60,1,0,18,54,61,152,29,9,1,0,7,1,13,324,324,4,2,2,1,0.5
-116,262,1,2,0,0,60,0,1,195,185,162,615,74,51,13,8,7,30,24,725,749,7,6,7,1,0
-16,268,0,2,0,2,60,0,1,8,17,46,75,69,32,4,0,0,2,8,251,251,11,6,5,0,0.454545455
-80,240,0,2,0,0,60,0,1,124,2,77,69,11,5,3,0,0,2,3,289,289,11,6,5,0,0.545454545
-17,241,1,1,0,0,30,0,1,205,1486,428,327,13,8,175,462,7,53,52,3060,3112,4,4,7,1,1
-93,241,0,1,0,0,30,0,1,5,40,53,123,16,3,14,128,7,2,6,237,237,7,1,6,1,0
-44,269,1,2,0,0,90,0,1,26,34,118,809,98,61,5,0,7,1,1,1151,1152,9,4,4,1,0.555555556
-21,240,1,1,0,0,60,0,0,345,151,395,615,169,61,56,30,7,2,141,1111,1252,9,4,4,1,0.444444444
-150,234,0,2,0,0,120,1,0,49,6,25,16,28,8,6,0,0,2,4,138,138,2,1,1,0,0.5
-95,241,0,2,0,0,30,0,1,312,310,214,166,19,18,14,128,7,4,4,1039,1043,9,3,6,1,0
-36,240,1,1,1,0,60,0,1,1212,3218,1894,1207,553,56,31,29,48,15,1548,6810,8358,12,5,7,1,0
-50,262,1,2,1,0,90,0,0,112,10,6,615,8,4,1,1,7,18,22,7,29,7,6,7,1,0
-11,241,0,1,0,0,30,0,1,51,105,60,136,25,22,14,128,7,3,17,382,399,9,3,6,1,0.333333333
-154,241,0,1,1,1,60,0,0,349,91,1,21,65,9,2,8,4,3,45,4,4,2,2,6,1,0
-43,268,1,3,1,0,60,0,1,1853,3745,1220,0,131,79,26,0,0,1,550,6507,7057,5,5,0,0,0.6
-17,241,1,1,1,0,30,0,1,87,166,114,172,50,9,14,128,7,4,62,602,602,9,3,6,1,0
-44,261,1,2,1,1,60,0,0,162,228,212,615,87,44,2,110,7,4,17,858,858,7,6,7,1,0
-36,241,1,1,0,0,120,0,1,396,3753,721,1077,524,89,73,77,23,1,104,6670,6774,12,5,7,1,0.25
-22,241,1,1,1,0,30,0,1,21,253,80,1,4,7,22,1,7,53,2,387,389,3,3,7,1,0.333333333
-24,240,1,2,1,0,60,0,0,52,65,134,615,117,25,43,210,7,6,52,408,460,2,1,1,1,0.5
-80,268,1,1,0,0,60,0,0,85,93,100,34,86,7,13,16,24,1,8,444,444,2,2,7,1,0
-24,268,1,2,1,0,60,0,1,4148,852,1418,121,94,25,110,361,7,53,1083,6061,7144,4,4,7,1,0
-17,241,0,2,0,0,30,0,1,36,213,89,107,22,16,14,128,7,3,85,483,483,9,3,6,1,0.111111111
-98,240,1,1,0,0,150,0,1,95,927,211,722,217,20,24,34,5,1,3,2221,2224,12,5,7,1,0.583333333
-28,262,0,2,1,1,120,0,1,110,498,235,55,34,43,2,0,5,2,101,896,997,5,5,5,0,0.2
-51,269,0,2,0,0,120,0,1,245,966,250,1076,228,17,12,3,32,4,97,2711,2808,12,5,7,1,0.083333333
-46,269,0,1,0,0,30,0,1,3,232,51,145,18,1,14,128,7,24,115,447,447,9,3,6,1,0
-45,262,0,2,0,0,60,0,0,496,25,1,1,1,2,6,0,15,4,12,18,30,3,3,5,0,0
-50,234,1,1,1,0,120,0,0,2116,214,1,131,101,49,1,0,0,6,553,2,2,11,6,5,0,0.454545455
-36,234,0,3,1,1,120,0,1,106,21,179,136,60,51,53,0,0,2,36,606,606,10,6,4,0,0.8
-78,241,0,2,1,0,60,0,1,1641,1987,1045,784,529,38,75,226,21,3,28,6364,6392,12,5,7,1,0.166666667
-22,241,1,3,1,0,30,0,1,748,24,757,1192,240,108,17,0,7,1,316,2776,3092,9,4,4,1,0.444444444
-87,269,1,1,1,0,90,0,1,571,463,573,751,291,56,15,19,3,1,339,2411,2750,12,5,7,1,0
-51,268,0,1,0,1,120,1,0,604,597,296,934,196,19,15,13,10,5,1,2692,2693,12,5,7,1,0.333333333
-55,240,1,2,0,1,120,0,1,451,520,268,545,131,32,26,39,3,7,33,2005,2038,12,5,7,1,0
-32,268,0,1,0,0,60,0,1,95,15,70,63,30,22,18,0,0,1,31,283,314,10,6,4,0,0.7
-133,269,1,1,0,0,90,0,1,661,1564,627,1504,443,40,45,22,10,1,115,4811,4926,12,5,7,1,0.166666667
-83,268,1,1,0,0,60,0,0,6,167,64,140,29,4,1,279,7,53,7,418,425,1,1,7,1,1
-72,240,1,1,0,0,60,0,1,95,753,182,633,160,25,14,1,9,1,1,1876,1877,10,3,7,1,0.2
-241,241,1,2,1,0,60,0,1,1104,300,684,691,279,62,11,0,7,1,77,3057,3134,9,4,4,1,0.555555556
-65,240,0,2,0,0,90,0,1,137,1,82,67,16,19,4,0,0,6,13,312,325,11,6,5,0,0.545454545
-25,241,1,1,0,0,60,0,1,130,430,226,615,82,51,4,28,7,1,58,919,977,7,6,7,1,0.428571429
-127,241,0,2,0,0,60,0,1,499,5,242,514,229,89,5,0,7,1,224,1362,1586,5,4,4,1,0.8
-27,240,1,2,0,0,90,0,0,62,930,258,635,128,21,10,9,1,1,62,1999,2061,11,4,7,1,0.272727273
-43,240,0,2,0,0,60,0,1,315,1,260,80,38,30,25,0,0,5,61,754,754,11,6,5,0,0.545454545
-64,268,1,1,1,0,60,0,0,25,43,31,0,23,6,1,0,0,8,51,79,130,5,5,0,0,0
-142,261,0,2,1,0,30,0,1,66,461,236,126,15,31,14,128,7,2,60,875,935,9,3,6,1,0
-50,269,1,2,0,0,60,0,1,6,296,23,83,1,2,6,1,7,53,23,417,417,2,2,7,1,1
-86,268,1,2,0,0,120,0,0,17,96,86,313,71,9,8,12,7,16,23,584,607,4,2,2,1,0
-91,262,1,1,0,0,60,0,1,233,522,584,615,223,92,51,4,7,16,134,1666,1800,7,6,7,1,0.285714286
-60,268,1,2,0,0,120,0,1,127,1202,313,760,268,25,32,37,24,2,138,2691,2829,12,5,7,1,0.083333333
-134,241,1,2,0,0,90,0,1,104,118,132,232,98,40,1,0,7,1,2,617,619,9,4,4,1,0.555555556
-87,240,1,1,1,0,60,0,1,513,68,332,615,296,60,34,70,7,5,109,1308,1417,14,6,7,1,0.571428571
-38,268,0,2,0,0,120,0,1,1,14,4,59,8,2,57,0,0,1,128,88,88,7,5,2,0,0.571428571
-22,269,1,2,1,0,120,0,1,85,923,237,416,106,65,17,0,7,1,78,1851,1851,4,4,3,1,0.75
-45,268,0,0,1,0,60,0,0,145,2,211,45,94,87,29,0,0,1,23,591,614,4,2,2,0,0.5
-22,241,1,1,1,2,120,0,1,873,87,364,1444,202,40,16,8,8,1,10,3048,3058,12,5,7,1,0
-78,241,1,1,0,0,60,0,0,5,1,122,398,58,37,10,0,7,1,124,502,626,8,4,3,1,0.375
-31,268,1,2,0,0,60,0,1,213,727,214,83,13,13,37,65,7,53,36,1332,1368,4,4,7,1,0
-63,268,1,1,1,0,30,0,1,5310,2018,1685,199,73,8,83,1449,7,53,93,10739,10832,4,4,7,1,0
-39,261,0,2,0,0,30,0,1,2,266,152,122,15,26,14,128,7,5,5,583,588,9,3,6,1,0.444444444
-184,268,1,2,0,0,90,0,1,237,260,138,309,135,17,8,2,29,3,1,1116,1117,9,5,4,1,0
-57,261,1,1,1,1,60,0,1,184,82,114,615,86,41,4,43,7,1,9,551,560,7,6,7,1,0
-130,268,1,2,0,0,90,0,1,542,846,444,178,43,21,36,178,7,53,122,2176,2298,4,4,7,1,0
-15,240,1,2,1,0,60,0,0,154,1,203,72,128,111,12,0,0,2,34,647,681,10,5,5,0,0.5
-106,269,1,1,0,0,60,0,1,465,2369,552,1050,449,40,64,84,46,11,41,5167,5208,12,5,7,1,0.083333333
-23,240,0,2,0,0,60,1,1,230,1,66,74,31,16,6,0,0,2,25,399,424,11,6,5,0,0.454545455
2,269,0,2,0,0,30,1,1,82,263,179,68,28,61,14,128,7,1,100,681,681,7,3,4,1,0.142857143
-69,261,1,2,0,0,60,0,1,530,212,433,615,521,79,61,164,7,12,418,1614,2032,7,6,7,1,0
-79,241,0,2,0,0,60,1,1,1090,225,1052,615,981,176,71,161,7,174,280,3690,3970,7,6,7,1,0
-13,269,0,2,1,0,240,1,1,750,587,255,141,53,47,45,344,7,53,205,2025,2230,4,4,7,1,0.25
-87,269,1,1,1,0,60,0,1,34,404,340,1427,147,56,3,0,7,1,40,2405,2445,9,4,4,1,0.444444444
-143,268,0,2,0,0,30,0,0,8,11,8,212,1,1,1,165,7,53,6,25,31,4,4,7,1,0
-149,268,1,1,1,0,60,0,1,1595,1162,1139,920,244,48,31,120,10,2,560,4758,5318,12,5,7,1,0
-149,269,1,2,0,0,30,0,1,1036,323,612,2066,368,127,20,0,7,1,17,4543,4560,9,4,4,1,0.666666667
-29,268,1,3,0,0,60,0,1,36,21,56,76,19,11,2,0,0,3,2,219,221,11,6,5,0,0.636363636
-136,241,1,2,0,0,60,0,1,28,14,178,420,92,62,4,0,7,1,1,799,800,9,4,4,1,0.555555556
-89,240,0,1,1,0,60,0,1,612,1,332,98,44,17,22,0,0,1,24,1105,1129,11,6,5,0,0.454545455
-23,240,1,2,0,0,60,0,0,71,139,70,23,70,11,9,2,7,8,64,338,402,2,2,7,1,0
-51,269,1,3,0,0,60,0,1,369,1383,347,2438,276,27,23,39,3,3,149,4771,4920,12,5,7,1,0
-100,269,0,2,1,0,60,0,1,371,365,359,1496,98,46,4,0,7,1,64,2676,2740,5,4,4,1,0.8
-7,268,0,2,1,0,60,0,1,2421,49,842,92,104,82,107,0,0,25,17,3720,3737,11,6,5,0,0.454545455
-103,241,0,3,1,0,60,0,1,70,69,122,402,70,18,9,0,7,1,10,701,711,9,4,4,1,0.444444444
-58,240,1,1,1,0,60,0,1,501,1871,430,737,416,57,12,44,17,1,60,4062,4122,12,5,7,1,0
-24,240,1,1,0,0,120,0,0,436,3,556,78,442,358,39,0,0,2,12,1902,1914,9,5,4,0,0.666666667
-106,269,0,2,0,0,30,0,1,44,171,109,85,14,26,14,128,7,1,17,450,450,9,3,6,1,0.222222222
-16,240,1,2,0,0,60,0,1,277,206,234,615,139,55,25,91,7,4,62,1007,1069,14,6,7,1,0.5
-35,261,1,2,1,0,60,0,1,312,290,474,615,615,117,42,236,7,1,21,2166,2187,7,6,7,1,0
-129,269,1,1,0,0,60,0,1,491,480,256,3,49,22,16,82,7,53,22,1379,1401,4,4,7,1,0
-30,262,1,0,0,1,90,0,0,8,30,77,615,53,20,2,5,7,4,13,179,192,3,3,7,1,0.666666667
-29,240,1,2,0,0,180,0,1,205,958,480,567,226,31,28,23,13,1,13,2586,2599,11,4,7,1,0.090909091
-99,241,0,2,0,0,90,0,1,31,76,314,3265,195,48,14,0,7,1,73,3873,3946,9,4,4,1,0.444444444
-58,268,1,2,0,0,120,0,0,19,620,164,717,132,41,11,12,6,1,12,1723,1735,12,5,7,1,0.333333333
-150,262,0,2,0,0,60,0,1,48,1171,205,166,38,45,6,0,12,5,49,1637,1686,5,5,5,0,0
-122,240,0,1,0,0,120,0,1,212,1,126,62,51,53,6,0,0,4,13,511,511,9,5,4,0,0.555555556
-30,234,0,3,1,0,60,0,1,4131,4,15,56,1,87,64,0,0,3,46,76,76,9,5,4,0,0.555555556
-22,241,0,3,0,0,30,0,1,86,1,117,692,132,99,2,0,7,1,2,1131,1133,9,4,4,1,0.444444444
2,241,1,2,0,0,30,1,1,3,47,43,94,10,11,14,128,7,2,3,208,208,9,3,6,1,0.111111111
-23,241,0,2,0,0,60,0,0,230,307,336,615,339,118,33,135,7,2,174,1337,1511,7,6,7,1,0
-10,269,0,2,1,0,30,0,1,41,195,79,76,22,9,14,128,7,11,15,407,422,8,3,5,1,0
-77,240,0,2,1,0,120,0,0,37,4,41,2,41,18,2,0,0,1,127,145,145,11,6,5,0,0.545454545
-185,241,1,1,1,0,120,0,0,41,27,4,775,51,14,6,3,9,9,4,205,4,2,2,7,1,0
-4,269,0,1,0,0,30,0,1,40,174,108,173,29,55,14,128,7,2,78,503,581,9,3,6,1,0.111111111
-30,262,0,1,0,0,60,0,0,51,3,2,4,14,10,3,0,10,10,27,5,5,2,2,5,0,0.5
-34,269,1,3,0,0,30,0,0,23,9,41,67,5,5,1,0,7,1,22,62,84,9,4,4,1,0.222222222
-25,241,1,3,0,0,30,0,1,8,857,223,145,2,6,33,93,7,53,63,1308,1371,4,4,7,1,0
-59,268,1,3,0,0,60,0,0,161,367,114,10,100,15,2,13,9,2,63,715,778,3,3,3,1,0.333333333
-1,241,0,2,1,0,30,0,1,36,433,175,191,43,53,14,128,7,3,1,933,934,9,3,6,1,0.333333333
-94,240,1,2,0,0,120,0,1,73,325,185,539,182,12,9,1,13,1,153,1331,1331,11,4,7,1,0
-134,241,1,2,0,0,90,0,0,30,17,1,153,27,19,2,0,7,1,1,289,1,1,4,1,1,1
-78,269,1,2,1,0,30,0,1,709,13,130,604,87,34,5,0,7,1,118,1465,1583,5,4,4,1,0.8
-25,240,1,1,0,0,60,0,0,1154,1,359,68,32,38,12,0,0,16,99,1565,1664,10,5,5,0,0.7
-65,240,0,1,1,0,60,0,1,724,1,272,114,30,15,18,0,0,1,123,1052,1175,11,6,5,0,0.454545455
-95,269,1,1,0,0,150,0,1,13,177,184,178,101,75,14,0,7,1,13,734,747,5,3,1,1,0.4
-7,269,1,3,0,0,60,0,1,240,483,290,85,48,15,17,130,7,53,17,1294,1311,4,4,7,1,0.5
-135,261,0,2,0,0,60,0,1,38,229,110,615,36,11,7,13,7,1,9,463,463,6,5,7,1,0.333333333
-86,268,1,2,0,0,60,1,1,169,795,185,112,100,24,13,73,7,53,24,1453,1477,4,4,7,1,0
-124,268,0,2,0,0,120,0,1,536,1615,532,798,418,74,85,42,24,2,385,3808,4193,12,5,7,1,0.416666667
-107,262,0,1,0,1,60,0,1,40,790,225,197,56,30,1,0,13,5,93,1269,1362,5,5,5,0,0.2
-37,268,1,2,0,0,60,0,0,17,4,7,1,4,24,5,2,38,1,24,17,17,1,1,7,1,0
-49,269,0,2,0,0,90,0,1,42,542,109,765,223,45,4,11,12,6,169,1587,1756,12,5,7,1,0.083333333
-29,269,1,2,0,0,60,0,1,191,1380,357,565,285,26,16,23,9,20,135,2724,2859,12,5,7,1,0
-46,268,1,3,1,0,30,0,1,1271,727,391,208,70,22,89,210,7,53,103,2899,3002,4,4,7,1,0
-103,268,0,0,0,2,120,0,0,6,2,19,2,13,11,7,0,0,2,33,29,62,1,1,1,0,0
-17,262,0,2,1,0,60,0,1,344,1954,548,205,114,398,4,0,11,25,229,3386,3615,5,5,5,0,0
-24,241,1,2,1,0,60,0,0,346,312,241,112,126,10,15,49,3,2,86,1133,1219,3,2,1,1,0
-80,234,1,1,0,0,60,1,0,54,1,49,42,15,18,12,0,0,5,3,188,191,7,4,3,0,0.714285714
-24,241,1,2,0,0,60,1,0,10,330,52,2,37,3,1,9,3,4,19,451,451,2,2,7,1,0
-24,241,1,2,0,0,60,0,0,18,58,56,615,32,6,4,13,7,21,2,186,188,7,6,7,1,0.571428571
-8,268,1,1,1,1,60,0,0,26,8,9,83,2,1,1,0,0,2,3,35,38,1,1,4,0,0
-24,240,0,1,0,0,60,0,1,51,1,97,234,9,7,5,0,0,1,9,394,403,11,6,5,0,0.454545455
-29,234,0,2,1,0,60,0,1,635,87,293,95,112,32,37,0,0,2,61,1237,1298,11,6,5,0,0.454545455
-110,261,0,2,0,0,60,1,1,633,147,367,615,323,52,13,96,7,102,65,1695,1760,7,6,7,1,0
-25,268,1,1,0,0,30,0,1,16,259,90,126,8,1,5,77,7,53,142,585,585,4,4,7,1,0.5
-23,240,0,1,1,0,120,0,0,52,1,31,34,6,2,3,0,0,2,10,95,95,4,2,2,0,0.5
-28,240,0,2,0,0,60,0,1,555,1389,549,1005,401,83,103,126,8,1,138,4191,4329,12,5,7,1,0.25
-86,269,1,2,0,0,30,0,1,1,6,55,109,33,16,12,0,7,1,254,214,214,7,3,3,1,0.571428571
-28,268,0,1,1,0,60,0,1,329,13,87,94,16,8,4,0,0,1,22,529,551,11,6,5,0,0.454545455
-149,268,0,2,0,0,120,0,1,225,4,182,78,29,4,1,0,0,5,28,495,523,11,6,5,0,0.454545455
-137,261,0,2,0,0,60,0,1,179,91,189,615,156,36,8,53,7,2,9,743,752,5,4,7,1,0
-24,240,1,2,0,0,60,0,1,1104,1,391,83,91,50,33,0,0,1,165,1588,1753,11,6,5,0,0.454545455
-109,269,0,3,1,0,90,0,1,22,437,438,2920,369,124,7,0,7,1,251,4083,4334,9,4,4,1,0.444444444
-116,269,1,2,0,0,45,0,0,34,2,91,175,33,6,3,0,7,1,2,342,344,5,4,4,1,0.8
-17,269,0,1,0,0,30,0,0,22,38,68,5,11,100,14,128,7,2,19,225,244,1,1,6,1,1
-117,261,0,3,1,0,60,0,0,60,291,165,615,156,45,3,102,7,8,156,674,830,6,5,7,1,0
-29,269,0,3,0,0,60,0,1,474,1037,370,540,230,37,32,56,37,1,207,2667,2874,12,5,7,1,0
-81,234,0,2,1,0,60,0,1,1987,18,165,70,21,14,4,0,0,3,118,2164,2282,11,6,5,0,0.454545455
-25,268,1,2,0,0,90,0,1,36,163,46,2,16,1,5,10,7,53,60,245,245,4,4,7,1,0.75
-36,269,1,2,0,0,30,0,1,528,978,388,170,100,6,51,212,7,53,100,2339,2439,4,4,7,1,0
-133,241,1,1,1,0,60,1,0,20,340,71,106,47,6,4,16,9,4,13,599,612,12,5,7,1,0.5
-38,268,0,2,0,0,60,0,1,115,5,60,74,14,3,3,0,0,1,13,262,275,10,5,5,0,0.8
-60,269,1,1,0,0,180,0,0,43,229,111,673,120,33,3,1,3,2,89,1125,1214,11,4,7,1,0.363636364
-89,241,1,2,0,0,60,0,1,319,176,268,615,98,51,12,107,7,30,21,1046,1067,6,5,7,1,0
-125,268,1,2,0,0,60,0,1,209,732,302,167,26,13,31,332,7,53,14,1799,1813,4,4,7,1,0
-88,240,0,2,0,1,120,1,1,528,207,496,615,578,105,63,145,7,3,199,1985,2184,14,6,7,1,0.642857143
-60,269,1,1,1,0,60,0,1,428,1712,507,905,316,76,38,29,9,1,13,4043,4056,12,5,7,1,0
-29,261,0,2,1,0,30,1,1,2,115,89,139,4,6,14,128,7,7,24,338,362,7,3,4,1,0
-22,240,1,2,0,0,60,0,1,288,279,247,615,371,63,34,78,7,41,153,1244,1397,14,6,7,1,0.5
-32,262,1,1,1,0,120,0,1,26,648,177,86,100,110,3,0,6,13,88,1080,1168,5,5,5,0,0
-36,240,0,1,0,0,60,0,1,129,75,226,615,67,40,52,60,7,98,83,577,660,13,6,6,1,0.461538462
-139,241,1,3,0,0,60,0,1,148,915,280,183,83,19,69,251,7,53,43,1905,1948,4,4,7,1,0
-45,262,0,2,1,2,60,1,0,28,384,210,615,288,66,46,8,7,10,429,1077,1077,7,6,7,1,0
-66,268,1,1,0,0,90,0,0,3,154,53,107,6,9,1,892,7,53,1,339,340,2,2,7,1,0.5
-68,240,0,3,0,0,60,0,1,114,197,168,615,91,55,29,110,7,7,38,738,776,14,6,7,1,0.5
-71,262,1,1,0,0,60,1,0,408,4,1,615,1,1,27,1,7,36,81,7,7,7,6,7,1,0.285714286
-24,269,1,2,0,0,60,0,1,334,273,235,442,136,42,4,0,7,1,89,1378,1467,5,1,4,1,0.8
-57,269,1,1,0,0,90,0,1,193,502,205,573,189,56,14,25,4,1,27,1770,1797,12,5,7,1,0
-15,240,1,2,1,0,60,0,1,198,543,231,551,151,30,22,27,10,5,24,1758,1782,12,5,7,1,0.083333333
-150,269,1,2,0,0,60,0,1,432,414,257,576,112,17,15,31,1,1,31,1844,1875,12,5,7,1,0
-53,240,1,1,0,0,60,0,1,880,2553,588,720,435,38,56,123,49,1,152,5380,5532,12,5,7,1,0
-225,234,0,2,0,0,60,0,0,159,1,11,1,8,4,7,0,0,3,75,190,190,4,4,5,0,0.75
-5,240,0,2,0,0,120,0,1,2193,1,402,161,119,75,18,0,0,7,27,2953,2980,11,6,5,0,0.545454545
-18,268,0,3,0,0,120,0,1,355,31,330,83,60,40,21,0,0,2,56,864,920,10,5,5,0,0.5
-15,268,1,2,0,0,90,0,1,1667,430,440,520,193,19,16,7,18,1,102,3204,3306,11,5,6,1,0
-28,262,0,1,1,0,60,0,0,136,156,92,16,13,21,4,0,13,5,24,274,298,3,3,5,0,0
-120,262,0,2,1,0,60,1,1,371,1587,564,185,51,129,1,0,18,11,71,2868,2939,5,5,5,0,0
-36,269,0,2,0,0,60,1,1,27,97,113,1071,69,61,1,0,7,1,42,1372,1414,5,2,4,1,0.8
-109,268,0,2,0,0,120,0,1,102,15,111,94,24,14,25,0,0,1,7,378,385,11,6,5,0,0.636363636
-24,268,1,2,1,0,60,0,1,47,11,62,69,72,24,8,0,0,1,10,284,294,11,6,5,0,0.454545455
-155,269,0,2,0,0,60,0,1,918,1866,1241,0,256,64,124,0,0,3,78,4403,4481,5,5,0,0,0.6
-38,262,0,1,0,0,60,0,1,5,836,137,132,21,28,4,0,12,8,9,1162,1171,5,5,5,0,0
-38,268,1,1,1,0,120,0,1,509,1163,396,535,223,37,27,12,15,1,128,2828,2956,12,5,7,1,0.166666667
-17,262,1,2,0,2,90,0,1,153,287,184,615,134,67,11,135,7,24,198,680,878,7,6,7,1,0
-25,241,1,2,0,0,30,0,0,29,18,44,146,18,13,2,0,7,1,12,230,242,3,1,2,1,0.666666667
-16,240,1,2,0,0,60,0,1,675,204,1087,615,705,130,153,237,7,88,289,3055,3344,13,5,7,1,0.615384615
-29,234,0,0,1,0,120,0,0,42,21,105,79,37,46,12,0,0,1,100,265,265,5,5,5,0,0.8
-38,261,0,2,0,0,60,0,1,140,127,202,615,155,80,16,67,7,263,113,686,799,7,6,7,1,0
-38,269,1,3,1,0,120,0,1,2038,540,678,1456,152,63,83,0,7,1,49,4964,5013,9,4,4,1,0.444444444
-36,240,1,2,0,0,120,0,1,470,869,464,615,303,93,49,119,7,18,20,2386,2406,14,6,7,1,0.5
-157,241,1,1,0,0,60,0,1,333,515,306,873,131,79,1,0,7,1,17,2221,2238,9,4,4,1,0.555555556
-23,262,0,2,1,0,60,0,1,3,557,121,174,30,34,2,0,6,1,51,927,927,5,5,5,0,0.2
-25,241,1,3,0,0,30,0,1,4,9,109,322,44,46,3,0,7,1,132,539,539,8,4,3,1,0.375
-22,241,0,2,0,0,90,0,1,61,3,122,168,77,81,6,0,7,1,28,488,516,8,3,4,1,0.5
-103,261,0,1,0,0,30,0,0,55,87,2,56,3,2,14,128,7,52,31,7,7,3,3,3,1,0
-61,241,0,1,0,0,60,0,1,277,10,256,723,120,100,9,0,7,1,17,1480,1497,9,4,4,1,0.555555556
-42,268,1,3,0,0,120,0,1,128,1618,494,756,312,32,23,30,9,21,150,3285,3435,12,5,7,1,0
-29,234,0,2,0,0,60,0,1,910,31,200,61,29,15,3,0,0,2,46,1204,1250,9,5,4,0,0.555555556
-54,240,0,1,0,2,60,0,1,388,1,153,61,13,5,3,0,0,1,34,590,624,11,6,5,0,0.454545455
-183,261,1,2,0,0,60,0,1,108,244,135,615,106,62,6,20,7,1,44,647,691,7,6,7,1,0
-25,269,0,2,1,0,180,0,0,216,672,151,73,186,32,34,31,10,3,89,1337,1426,4,4,7,1,0.25
-59,261,1,2,0,0,60,0,1,45,159,87,615,80,98,8,2,7,9,493,492,492,5,4,7,1,0
-64,240,1,3,1,1,120,0,1,360,740,278,680,226,43,37,5,4,2,274,2441,2441,12,5,7,1,0.083333333
-36,241,1,2,0,0,60,0,1,67,33,95,615,96,32,4,31,7,14,58,320,378,7,6,7,1,0
-29,241,1,2,0,0,60,0,1,160,130,193,615,42,27,14,66,7,141,20,622,642,7,6,7,1,0
-21,269,1,2,0,0,60,0,1,327,222,117,0,69,28,3,0,0,1,27,740,767,5,5,0,0,0.6
-131,234,0,1,0,3,120,0,0,1,21,6,13,4,95,35,0,0,1,12,24,24,3,2,1,0,0.333333333
-54,241,1,1,0,0,60,0,1,139,1632,377,648,207,25,38,16,19,76,31,3084,3115,12,5,7,1,0.083333333
-138,268,1,1,0,0,60,0,0,95,321,107,3,64,18,2,26,3,1,10,633,643,2,2,7,1,0
-57,241,1,2,0,0,90,0,0,8,1,2,26,6,1,1,0,7,1,2,37,37,1,3,1,1,1
-140,241,0,2,1,0,60,0,1,1026,532,736,615,233,59,48,187,7,2,47,2810,2857,7,6,7,1,0
-23,240,0,1,1,0,60,1,0,56,1,67,17,50,19,22,0,0,2,34,234,234,4,3,1,0,0.75
-149,268,1,1,1,0,120,1,1,576,1758,883,1439,688,57,45,70,38,2,280,5350,5630,12,5,7,1,0
-23,268,0,3,0,1,60,0,1,409,24,198,103,218,119,41,0,0,1,89,1023,1112,11,6,5,0,0.454545455
-24,240,0,1,1,1,120,0,1,2439,2341,1592,954,583,109,63,110,40,2,859,7476,8335,12,5,7,1,0.083333333
-94,269,1,3,1,0,120,0,1,43,634,211,118,39,52,20,436,7,53,3,1553,1556,4,4,7,1,0
-60,268,1,2,1,1,60,0,0,1524,4695,5,941,775,66,120,296,44,5,317,5,5,12,5,7,1,0
-118,240,1,1,0,0,90,0,0,592,16,8,62,11,3,22,57,11,9,248,39,39,3,3,7,1,0.333333333
-135,261,1,1,1,0,60,0,0,3,24,27,615,15,9,4,7,7,28,28,54,82,1,1,7,1,0
-23,240,0,3,1,0,60,0,1,2307,1,834,70,66,39,15,0,0,2,93,3289,3382,9,5,4,0,0.666666667
-141,261,0,1,0,0,30,0,1,37,374,246,122,21,36,14,128,7,52,63,825,888,9,3,6,1,0
-8,269,1,3,0,0,120,0,0,15,4,95,46,20,55,8,0,7,1,19,224,243,2,1,1,1,0.5
-24,234,0,0,0,0,60,0,1,117,11,169,79,26,20,8,0,0,1,1,429,430,11,6,5,0,0.454545455
-17,269,0,1,0,0,120,1,0,18,366,156,248,64,66,12,0,7,1,7,926,933,4,1,3,1,0.75
-30,262,1,1,0,0,90,0,1,113,51,58,615,47,29,2,1,7,15,32,268,300,6,5,7,1,0
-52,269,0,1,0,0,30,0,1,14,16,33,86,5,11,14,128,7,1,282,152,152,9,3,6,1,0
-148,261,0,1,1,0,120,0,0,37,19,22,615,21,3,52,5,7,4,113,112,112,7,6,7,1,0
-60,240,1,2,0,0,60,0,1,282,2419,548,613,499,32,30,16,18,1,144,4383,4527,12,5,7,1,0
-217,234,0,1,0,0,120,0,1,268,45,249,125,64,47,13,0,0,1,33,779,812,10,5,5,0,0.5
-60,269,1,3,0,0,60,0,1,14,179,126,82,25,28,23,128,7,53,1,606,607,4,4,7,1,0
